district_area_id,district_area_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std,source_year,planning_room_id,planning_room_name,prediction_area_id,prediction_area_name
,,966,878,600,7,40,48,513,10,313,10,615.1364522417153,579.0,189.65,503.5,506.0,44.76,614.9583333333334,567.0,136.76,763.8,763.5,99.8,801.1274999999999,803.3015,67.76,770.421052631579,623.0,352.14,2025,6200422.0,Oberhofer Platz,,
,,1242,1167,816,21,49,26,724,5,259,3,718.1270718232045,680.5,195.79,568.5,566.0,135.92,739.5833333333334,682.5,236.23,820.1666666666666,779.0,145.1,965.4706,888.79,198.81,866.5,711.0,411.4,2025,6200423.0,Schütte-Lanz-Straße,,
,,590,536,346,3,25,29,310,7,151,6,673.1645161290322,633.0,167.56,514.6666666666666,513.0,126.51,697.4666666666667,613.0,263.76,695.7777777777778,682.0,134.99,801.5298571428572,789.586,82.45,1017.0,976.0,321.67,2025,6300524.0,Berlepschstraße,,
,,763,730,503,6,15,17,441,6,83,3,773.3945578231293,737.0,175.07,589.4,576.0,68.54,656.4285714285714,669.0,122.17,815.1666666666666,734.5,174.22,904.5961666666666,878.76,134.76,1170.3076923076924,1112.0,380.76,2025,6300525.0,Zehlendorf Süd,,
,,739,684,429,5,19,36,371,5,248,5,589.1374663072776,515.0,232.94,424.6666666666667,473.0,138.95,608.2307692307693,578.0,206.93,532.25,521.5,77.28,716.9418,694.44,50.57,856.8333333333334,729.0,497.89,2025,6300526.0,Zehlendorf Mitte,,
,,870,814,528,6,20,36,476,1,311,1,595.7205882352941,545.0,194.0,477.2,415.0,195.51,566.2307692307693,519.0,178.9,480.5,480.5,55.86,648.34,648.34,,751.0344827586207,617.0,478.06,2025,6300527.0,Sundgauer Straße,,
,,1751,1382,936,12,32,35,833,13,390,8,688.8415366146459,642.0,213.79,539.6,527.0,115.83,679.2380952380952,639.0,203.22,688.8823529411765,646.0,189.04,911.091,808.883,226.79,937.904761904762,790.0,419.77,2025,6300528.0,Teltower Damm,,
,,703,660,438,14,18,24,379,1,212,1,643.395778364116,612.0,190.6,521.2222222222222,496.0,68.42,576.1111111111111,586.0,74.26,665.0,665.0,,636.76,636.76,,964.7333333333332,727.0,444.39,2025,6300629.0,Botanischer Garten,,
,,958,557,367,5,49,30,326,29,188,21,632.3098159509202,604.0,182.74,662.0,662.0,82.02,616.0512820512821,594.0,120.54,840.7307692307693,866.0,170.62,825.8341379310347,827.2,99.7,960.3,883.0,366.68,2025,6300630.0,Hindenburgdamm,,
,,454,420,273,3,16,18,249,9,108,5,686.1084337349398,657.0,181.01,516.6666666666666,491.0,80.62,700.3,668.0,116.34,811.1666666666666,764.0,126.29,867.7187777777777,837.624,123.39,1021.8333333333334,806.0,494.9,2025,6300631.0,Goerzwerke,,
,,1254,1174,771,13,47,33,688,17,350,11,678.5741279069767,635.5,207.35,453.7142857142857,438.0,115.5,653.5,618.5,150.56,765.6470588235294,708.0,154.38,830.7008235294118,807.28,164.35,870.0909090909091,741.5,429.28,2025,6300632.0,Schweizer Viertel,,
,,1146,1064,702,12,40,42,619,6,379,4,632.140549273021,597.0,202.4,509.5,508.5,81.09,556.0,527.5,85.14,739.875,723.5,96.06,960.3036666666668,779.6595,459.68,985.0384615384615,802.0,415.69,2025,6300633.0,Augustaplatz,,
,,924,885,568,6,16,23,527,4,290,4,654.1840607210626,622.0,185.97,489.5,474.0,52.91,567.5454545454545,590.0,105.36,795.0,795.0,140.01,729.6364999999998,753.8245,63.11,735.5,621.5,393.94,2025,6300634.0,Lichterfelde West,,
,,1486,1365,887,20,41,75,692,11,335,0,695.0953757225434,643.5,234.98,647.3333333333334,707.5,203.61,680.3333333333334,685.0,146.19,1054.8181818181818,1076.0,117.69,1139.576272727273,1102.507,157.11,1072.4489795918366,1052.0,357.26,2025,6400735.0,Wannsee,,
,,795,733,481,9,21,26,421,6,170,2,721.8622327790974,666.0,222.93,554.6666666666666,556.5,66.43,678.9230769230769,600.0,200.83,966.1666666666666,915.5,247.03,1088.1996666666666,1058.1815,335.59,878.9411764705883,911.0,461.14,2025,6400736.0,Düppel,,
,,1550,1297,831,11,66,80,697,12,398,9,659.3084648493543,598.0,229.65,527.0,547.0,57.13,700.5666666666667,626.0,213.3,825.0,819.0,202.17,836.57125,833.7415000000001,180.6,904.5625,797.5,404.02,2025,6400737.0,Nikolassee,,
,,881,674,422,6,22,38,367,1,143,1,710.550408719346,673.0,190.57,575.4,584.0,94.42,693.0833333333334,679.0,120.05,860.0,860.0,,667.897,667.897,,1078.4761904761904,874.0,417.46,2025,6400838.0,Krumme Lanke,,
,,736,685,444,7,18,32,400,2,217,1,657.46,612.0,218.16,527.6666666666666,503.0,112.4,674.2727272727273,598.0,233.24,996.6666666666666,602.0,709.72,799.937,799.937,169.68,911.9090909090908,729.5,448.56,2025,6400839.0,Fischerhüttenstraße,,
,,597,558,386,9,12,27,345,3,190,1,665.2753623188406,602.0,208.63,483.4285714285714,479.0,61.75,734.1428571428571,733.0,129.45,931.0,1018.0,384.95,908.2253333333332,918.863,72.88,975.2380952380952,714.0,471.44,2025,6400840.0,Fischtal,,
,,807,766,509,8,17,24,456,4,303,4,582.1271929824561,507.5,224.53,316.8,325.0,69.05,504.0,506.5,104.36,562.6666666666666,544.0,117.56,705.44975,672.528,100.49,868.6315789473684,584.0,507.04,2025,6400841.0,Zehlendorf Eiche,,
,,567,521,333,2,18,28,301,5,151,4,684.5182724252492,624.0,193.48,491.0,491.0,,714.75,627.0,222.41,780.5,755.0,274.64,848.78,836.127,152.91,1062.1,865.5,456.37,2025,6400842.0,Hüttenweg,,
,,471,410,259,3,32,29,230,10,130,8,642.2434782608696,605.0,176.43,521.3333333333334,520.0,19.04,749.6190476190476,683.0,264.82,725.7,676.0,143.78,811.1270999999999,784.8115,84.1,976.3333333333334,802.0,409.17,2025,6400843.0,Thielallee,,
,,899,818,563,7,31,48,492,9,209,8,680.989837398374,659.5,179.73,537.6,545.0,59.51,622.2173913043479,646.0,144.8,812.7272727272727,755.0,199.26,776.8266666666666,762.97,88.23,939.2,801.0,367.42,2025,6400844.0,Dahlem,,
,,1801,1674,1071,23,57,68,958,27,667,25,579.1054279749478,551.5,183.52,420.2105263157895,419.0,69.71,538.7777777777778,521.5,138.87,605.8888888888889,628.0,143.68,680.2375555555554,627.413,121.79,708.9821428571429,615.5,271.28,2025,7100101.0,Wittenbergplatz,,
,,1614,1454,917,11,71,87,822,31,562,30,591.1228710462287,570.0,172.08,490.125,501.5,61.02,537.1219512195122,530.0,84.77,699.8125,688.0,173.81,710.5760645161288,684.163,121.12,741.439393939394,656.0,282.94,2025,7100102.0,Kalckreuthstraße,,
,,1178,1072,694,11,44,60,613,19,436,17,575.8450244698206,552.0,169.27,449.0,441.0,63.37,596.2857142857143,579.5,107.89,586.1904761904761,582.0,114.85,705.8495789473684,683.467,99.07,841.34,820.5,286.63,2025,7100103.0,Frobenstraße,,
,,830,747,482,7,38,44,445,9,326,9,568.4044943820224,541.0,161.35,488.0,489.0,118.85,559.9545454545455,545.5,122.98,613.5555555555555,578.0,93.53,660.1686666666667,641.83,69.53,819.7352941176471,787.5,280.86,2025,7100204.0,Barbarossaplatz,,
,,812,712,461,8,43,55,404,12,278,12,582.3712871287129,558.5,174.36,483.6666666666667,464.5,114.02,578.5,566.0,121.01,572.6,568.5,72.56,710.8004166666666,778.4915,144.24,805.6304347826087,733.5,315.7,2025,7100205.0,Alvenslebenstraße,,
,,982,891,575,10,51,40,514,8,360,8,583.5194552529183,560.5,165.07,479.4,433.0,79.4,586.8965517241379,569.0,144.04,675.0833333333334,686.0,156.95,705.286375,690.707,81.1,829.1212121212121,776.0,336.73,2025,7100206.0,Großgörschenstraße,,
,,1068,1000,658,12,29,38,581,3,435,3,572.0757314974182,544.0,175.29,389.9,391.5,98.14,545.9,532.0,67.3,596.8571428571429,582.0,200.82,673.8343333333333,614.0840000000001,175.56,816.75,727.0,330.5,2025,7200307.0,Bayerischer Platz,,
,,1375,1227,782,13,75,70,710,28,532,26,557.5549295774648,525.0,181.27,417.6,427.0,96.48,529.9069767441861,506.0,131.19,649.36,644.0,131.08,688.7065000000002,678.0455,123.08,775.2884615384615,745.5,306.22,2025,7200308.0,Volkspark (Rudolph-Wilde-Park),,
,,1094,989,625,9,62,40,562,11,446,10,528.5925266903914,500.5,170.1,348.8888888888889,344.0,35.55,504.3235294117647,475.0,88.13,844.1818181818181,741.0,331.04,708.9518181818181,693.85,147.3,778.25,722.0,282.33,2025,7200409.0,Belziger Straße,,
,,962,880,565,8,40,41,519,13,402,12,512.6917148362235,459.0,218.16,401.7142857142857,380.0,83.46,479.0416666666667,443.0,110.56,717.8333333333334,625.5,385.76,1328.2335384615387,656.483,2357.12,771.7941176470588,762.0,344.36,2025,7200410.0,Feurigstraße,,
,,405,366,233,2,21,18,203,3,165,2,531.4334975369458,492.0,211.19,459.0,459.0,50.91,589.875,542.5,190.96,451.0,446.0,21.93,811.9886666666666,729.61,152.47,944.3571428571428,1027.0,417.34,2025,7200411.0,Julius-Leber-Brücke,,
,,374,353,228,3,6,15,210,2,159,2,561.0666666666667,536.5,167.7,391.6666666666667,387.0,84.1,578.8,587.0,72.54,630.5,630.5,102.53,652.808,652.808,102.03,987.5833333333334,1112.5,451.89,2025,7200412.0,Schöneberger Linse,,
,,1160,1050,650,6,55,55,599,30,409,28,582.6677796327212,550.0,171.74,395.5,373.0,98.51,580.6190476190476,544.5,126.19,689.15625,661.0,136.57,712.9114666666668,695.3405,101.43,879.7179487179487,753.0,333.16,2025,7200413.0,Cheruskerstraße,,
,,310,270,176,6,20,20,161,3,117,3,570.7267080745341,528.0,208.6,392.5,408.5,30.77,574.3333333333334,491.0,150.36,664.75,685.0,142.27,727.7399999999999,769.857,111.18,806.7222222222222,825.0,272.78,2025,7200414.0,Hohenfriedbergstraße,,
,,521,474,319,3,19,27,289,6,196,6,574.3702422145328,554.0,178.44,436.0,436.0,,578.5555555555555,576.0,74.83,833.1428571428571,713.0,392.99,722.0786666666667,709.91,99.44,971.3888888888888,912.5,358.69,2025,7300515.0,Taunusstraße,,
,,875,806,520,7,44,24,473,9,333,7,580.8858350951374,550.0,184.56,413.6,385.0,111.39,607.0,593.0,115.95,727.8,662.5,130.11,790.2410000000001,787.623,114.94,885.1176470588235,837.0,372.81,2025,7300516.0,Odenwaldstraße,,
,,1098,1010,641,7,48,39,565,19,373,19,594.1592920353983,559.0,190.0,482.25,474.5,26.34,612.4137931034483,563.0,181.37,674.2727272727273,640.0,138.25,698.4872631578947,711.484,99.85,945.5862068965516,901.0,358.54,2025,7300517.0,Perelsplatz,,
,,782,739,481,7,18,24,429,2,285,1,601.8065268065268,573.0,182.33,542.1428571428571,468.0,196.37,652.6,583.5,169.81,1048.0,1048.0,,855.6265000000001,855.6265000000001,254.37,751.25,709.0,237.89,2025,7300618.0,Ceciliengärten,,
,,1945,1200,765,8,67,78,671,29,443,26,596.7824143070045,573.0,188.94,409.8571428571428,407.0,30.35,585.2608695652174,557.0,147.74,671.7096774193549,663.0,158.95,752.7668965517245,725.676,174.54,895.3703703703703,761.0,371.85,2025,7300619.0,Grazer Platz,,
,,2159,1511,947,13,55,59,849,11,563,10,595.73851590106,561.0,195.23,442.1818181818182,415.0,71.6,574.5,548.0,121.31,723.4166666666666,648.0,322.2,769.0189090909091,755.934,89.53,878.1025641025641,759.0,399.84,2025,7400720.0,Gontermannstraße,,
,,1109,997,559,5,72,39,512,18,295,17,626.794921875,597.0,208.66,449.4,438.0,73.3,673.5925925925926,620.0,266.5,693.9375,677.5,86.37,708.9533333333334,686.38,92.81,832.8,795.0,377.53,2025,7400721.0,Paradestraße,,
,,569,497,320,4,48,24,294,13,197,8,597.2823129251701,568.0,161.47,522.0,481.5,238.8,599.3421052631579,554.0,156.11,714.1666666666666,704.5,122.74,842.4832307692309,744.657,200.09,1009.818181818182,844.0,469.49,2025,7400822.0,Lindenhofsiedlung,,
,,1109,1043,704,18,27,38,622,3,423,2,570.7202572347267,542.5,186.51,480.6428571428572,469.0,173.08,556.4736842105264,516.0,118.44,710.75,688.0,100.35,778.857,642.147,250.78,842.0,673.0,398.77,2025,7400823.0,Wittekindstraße,,
,,1035,966,622,9,30,38,542,7,398,7,535.0516605166051,500.0,202.79,279.25,295.0,100.7,565.9375,441.5,254.39,669.375,684.5,154.86,716.6984285714286,693.013,84.43,875.7407407407408,626.0,472.97,2025,7400824.0,Bosepark,,
,,736,685,468,5,28,23,428,8,312,8,559.5443925233645,520.0,167.42,533.5,533.5,67.18,513.3684210526316,484.0,81.04,630.4,636.5,113.05,643.2645,646.2015,46.97,1131.5238095238096,1202.0,461.21,2025,7400825.0,Friedrich-Karl-Straße,,
,,732,692,467,9,18,22,421,4,297,4,580.0973871733967,557.0,171.31,517.5714285714286,554.0,105.41,609.0,603.0,76.31,637.5,615.0,74.89,714.123,748.9855,88.37,874.1176470588235,684.0,427.27,2025,7400826.0,Marienhöhe,,
,,2357,2104,1369,27,109,97,1228,40,836,34,576.242671009772,537.0,206.85,442.72222222222223,441.5,120.82,590.6944444444445,558.0,160.3,681.9583333333334,652.0,140.59,767.74835,732.3599999999999,164.2,951.6111111111112,886.5,399.56,2025,7400927.0,Rathaus Tempelhof,,
,,503,460,316,3,19,24,283,1,203,1,593.0848056537102,562.0,176.58,347.5,347.5,21.92,570.8888888888889,537.0,85.13,715.0,715.0,63.64,668.363,668.363,,1055.0,1047.0,399.43,2025,7400928.0,Germaniagarten,,
,,1034,980,672,10,32,21,600,8,419,6,571.6216666666667,538.0,197.16,478.3,484.5,62.18,638.76,568.0,140.76,770.75,750.0,110.14,834.7958750000001,810.3985,172.47,819.6428571428571,654.5,384.44,2025,7501029.0,Ringstraße,,
,,1391,1321,890,15,34,36,812,8,602,8,559.4704433497537,533.5,191.18,423.8571428571428,445.5,121.12,595.1875,575.5,123.32,638.5,659.5,91.08,717.4773749999999,739.2049999999999,105.69,884.7241379310345,667.0,448.13,2025,7501030.0,Machonstraße,,
,,1222,1165,768,20,24,32,680,6,441,5,613.9926470588235,581.5,190.91,486.27777777777777,503.0,64.94,668.4166666666666,602.5,155.32,695.0,698.5,88.22,813.4694999999998,832.1385,89.99,1078.0434782608695,978.0,460.69,2025,7501031.0,Eisenacher Straße,,
,,598,566,379,7,16,16,337,3,160,3,674.9258160237389,648.0,180.3,544.8,521.0,76.62,789.7777777777778,736.0,211.8,845.25,840.5,65.56,810.1913333333333,821.504,52.7,1004.75,810.5,431.06,2025,7501032.0,Imbrosweg,,
,,1624,1521,1014,9,53,50,908,11,666,10,561.4845814977973,514.0,196.46,427.1428571428572,385.0,90.27,597.36,514.0,166.48,747.25,746.0,86.0,782.7937272727272,800.037,91.3,853.6153846153846,673.0,407.8,2025,7501133.0,Fritz-Werner-Straße,,
,,1403,1349,925,17,17,37,847,4,539,3,621.1097992916175,584.0,191.81,492.2142857142857,475.0,100.89,651.2,587.0,256.26,825.2,755.0,141.98,808.56475,802.393,97.34,929.1071428571428,751.0,457.55,2025,7501134.0,Hundsteinweg,,
,,321,307,224,3,7,7,204,0,131,0,601.7598039215686,578.0,168.31,481.0,481.0,32.53,619.6666666666666,533.0,165.05,,,,,,,776.75,689.5,305.26,2025,7501135.0,Birnhornweg,,
,,1226,1164,784,15,21,39,702,5,413,3,627.8247863247864,591.0,191.1,465.0,479.5,141.23,695.7692307692307,664.0,293.27,816.8,769.0,141.53,995.2306,818.68,345.33,866.7037037037037,717.0,402.29,2025,7601236.0,Marienfelder Allee Nordwest,,
,,472,445,295,4,12,15,258,2,169,2,621.8255813953489,580.0,189.03,491.3333333333333,516.0,86.67,607.2222222222222,511.0,235.98,643.0,643.0,60.81,788.2085,788.2085,1.44,791.875,705.0,208.2,2025,7601237.0,Kirchstraße,,
,,550,492,329,3,31,26,286,17,154,7,647.2062937062936,608.5,215.05,419.6666666666667,469.0,125.5,737.2380952380952,767.0,183.47,894.7647058823529,852.0,204.99,968.2968235294117,924.444,192.55,1120.5384615384614,966.0,450.13,2025,7601238.0,Marienfelde Nordost,,
,,778,743,485,8,22,13,431,4,198,4,671.2436194895591,645.0,175.54,566.5,555.5,100.38,690.2,680.0,56.25,871.0,810.0,212.55,852.3522499999999,860.845,54.0,798.875,796.0,85.54,2025,7601339.0,Tirschenreuther Ring West,,
,,955,912,630,8,19,24,567,3,309,1,655.8606701940035,622.0,201.95,488.57142857142856,520.0,170.04,814.4285714285714,763.0,288.39,915.25,881.0,297.03,1231.6576666666667,1087.983,683.51,951.5333333333332,860.0,413.1,2025,7601340.0,Tirschenreuther Ring Ost,,
,,451,391,253,2,38,22,212,9,108,1,662.4952830188679,631.0,202.61,,,,814.0952380952381,820.0,147.44,908.4166666666666,930.0,134.86,1011.3881111111112,989.644,129.16,997.7333333333332,963.0,298.5,2025,7601341.0,Diedersdorfer Weg,,
,,1250,1191,824,19,21,36,695,7,345,6,667.0,641.0,181.86,528.9375,520.0,73.43,722.0,745.0,162.06,790.1666666666666,753.0,157.71,862.1332857142858,825.673,137.32,988.304347826087,840.0,440.75,2025,7601442.0,Kettinger Straße,,
,,1182,1137,797,11,14,31,672,3,312,1,683.3779761904761,643.0,224.39,525.125,530.0,137.0,719.8571428571429,690.0,119.33,973.0,920.0,230.12,1007.7976666666668,985.646,207.15,1207.6,1032.0,418.17,2025,7601443.0,Töpchiner Weg,,
,,1480,1407,941,15,31,42,781,4,374,1,691.6414852752881,652.0,223.76,560.0,507.0,164.48,745.8666666666667,795.0,252.34,936.5714285714286,926.0,136.67,933.3665,914.27,83.05,1112.7727272727273,1069.0,285.55,2025,7601544.0,John-Locke-Straße,,
,,1177,1092,739,11,42,42,609,3,278,1,689.8013136288998,655.0,263.67,633.2857142857143,555.0,215.78,769.7777777777778,724.0,259.91,1009.0,960.5,280.72,934.3556666666668,913.7,84.49,1186.2272727272727,1128.5,399.07,2025,7601545.0,Nahariyastraße,,
,,604,565,406,10,15,23,337,1,144,0,753.4391691394659,679.0,264.99,443.0,462.0,44.18,692.25,826.5,296.61,1771.0,1771.0,,1270.733,1270.733,,1245.923076923077,1204.0,440.32,2025,7601546.0,Franziusweg,,
,,548,516,377,5,23,9,321,7,137,2,733.5856697819314,718.0,250.04,656.3333333333334,662.0,71.67,786.8947368421053,783.0,181.93,1089.0,1065.0,151.66,986.6512857142856,966.646,260.0,1427.0,1427.0,472.35,2025,7601547.0,Horstwalder Straße,,
,,248,237,157,3,3,8,127,3,58,1,721.1732283464567,693.0,227.39,517.5,517.5,28.99,915.0,915.0,,898.3333333333334,924.0,217.64,854.038,915.944,143.98,1118.0,1100.0,438.08,2025,7601548.0,Wittelsbacherstraße,,
,,828,699,445,4,89,40,395,12,266,12,602.367088607595,574.0,201.04,384.5,384.5,2.12,603.5471698113207,565.0,174.09,658.0833333333334,635.0,180.45,678.70775,688.9755,147.36,923.7931034482758,795.0,389.23,2025,8100101.0,Hasenheide,,
,,972,880,552,13,54,36,495,9,337,8,601.7616161616162,575.0,188.56,422.7,453.5,102.55,640.8064516129032,603.0,241.3,727.5,670.0,176.09,720.1231111111111,689.074,129.25,1038.48,984.0,435.97,2025,8100102.0,Schillerpromenade Nord,,
,,839,763,487,3,47,27,419,5,292,5,580.8400954653938,543.0,188.48,461.0,449.0,48.14,572.625,551.5,121.97,625.1428571428571,560.0,247.8,624.512,641.97,80.37,914.0869565217392,775.0,388.76,2025,8100103.0,Schillerpromenade Süd,,
,,894,808,499,4,39,47,449,6,309,6,576.9265033407572,524.0,206.26,461.6666666666667,466.0,32.72,553.7391304347826,526.0,109.89,624.8888888888889,572.0,140.63,722.2716666666666,692.9,88.83,915.9032258064516,749.0,409.17,2025,8100104.0,Wartheplatz,,
,,1147,1080,746,10,26,40,667,9,513,9,542.4242878560719,500.0,192.37,369.875,365.5,64.14,552.7368421052631,529.0,176.1,589.5,549.0,166.26,719.8857777777779,728.15,107.06,895.030303030303,723.0,427.59,2025,8100105.0,Silbersteinstraße,,
,,1786,1644,1034,12,82,60,908,14,615,10,601.2775330396476,574.0,178.61,465.2857142857143,501.0,71.5,564.2615384615384,549.0,101.35,616.3157894736842,601.0,136.05,819.5405,823.075,147.98,984.8510638297872,869.0,410.6,2025,8100206.0,Flughafenstraße,,
,,1179,1081,707,9,47,51,629,10,415,7,601.0635930047695,577.0,188.11,448.0,449.0,75.8,552.4137931034483,526.0,127.46,676.8181818181819,577.0,184.83,756.2277000000001,717.0965,162.4,873.8,753.5,399.26,2025,8100207.0,Rollberg,,
,,1612,1488,1015,8,63,58,904,7,692,7,515.0674778761062,454.5,198.94,349.0,380.0,63.46,448.8666666666667,443.0,91.83,660.1538461538462,479.0,363.62,667.9801428571428,665.747,78.4,705.8222222222222,516.0,389.79,2025,8100208.0,Körnerpark,,
,,1567,1396,935,15,97,72,845,30,644,28,535.5917159763313,486.0,189.79,371.5,368.0,55.86,484.3484848484849,462.0,112.22,508.219512195122,481.0,103.79,703.9382666666667,655.7415000000001,160.78,867.1228070175439,597.0,469.89,2025,8100209.0,Glasower Straße,,
,,743,684,447,5,24,35,394,2,290,2,552.5558375634517,523.5,174.4,610.75,611.5,134.94,563.9090909090909,559.0,90.72,705.5,705.5,55.86,693.0435,693.0435,73.14,879.9615384615385,798.0,374.68,2025,8100310.0,Maybachufer,,
,,926,843,550,7,29,51,470,7,339,7,582.327659574468,547.5,195.48,410.5,413.0,90.69,537.9090909090909,534.0,90.44,770.4285714285714,672.0,267.33,693.8965714285714,681.594,58.87,765.725,670.0,351.62,2025,8100311.0,Reuterplatz,,
,,1281,1166,794,11,63,52,688,18,452,17,606.6700581395348,576.5,181.94,454.0,459.0,83.93,620.1379310344828,567.0,162.56,606.8235294117648,612.0,81.81,662.4953333333335,638.9535000000001,95.33,849.9347826086956,801.0,293.1,2025,8100312.0,Weichselplatz,,
,,404,382,276,2,7,15,253,2,146,2,626.699604743083,602.0,173.36,557.0,557.0,,639.0,648.0,102.52,695.0,745.0,109.89,696.7735,696.7735,80.7,1036.090909090909,919.0,409.45,2025,8100313.0,Bouchéstraße,,
,,1690,1600,974,9,44,43,856,8,644,8,569.3820093457944,543.5,167.69,411.625,402.5,74.43,523.6538461538462,526.0,101.59,629.875,598.0,71.2,659.395125,653.251,59.85,870.75,780.0,324.66,2025,8100314.0,Donaustraße,,
,,775,676,458,4,44,55,402,6,275,4,599.139303482587,569.5,181.06,533.5,532.0,115.85,577.3823529411765,585.0,108.38,634.5714285714286,651.0,101.72,783.8488333333335,782.4865,183.79,852.1162790697674,843.0,334.46,2025,8100415.0,Ganghoferstraße,,
,,762,696,463,5,37,29,416,13,267,11,605.3870192307693,558.0,210.72,454.5,461.5,96.42,632.3461538461538,553.0,271.55,687.8,589.0,212.97,775.1371538461538,750.56,122.89,902.75,879.5,350.22,2025,8100416.0,Alt-Rixdorf,,
,,1547,1439,970,14,56,52,866,13,635,13,549.8764434180139,499.0,195.5,416.7272727272728,402.0,86.83,551.09375,528.0,152.68,574.3333333333334,497.0,166.91,734.5046153846155,718.91,82.78,785.2631578947369,599.0,372.39,2025,8100417.0,Braunschweiger Straße,,
,,1162,1076,657,6,38,48,584,16,327,15,631.8099315068494,614.0,168.86,490.5,490.5,13.44,612.8666666666667,634.5,129.27,648.6666666666666,626.0,94.05,762.347875,736.3834999999999,177.87,915.0857142857144,908.0,250.58,2025,8100418.0,Hertzbergplatz,,
,,1030,963,617,8,35,30,558,10,278,9,661.1200716845879,639.5,175.75,587.0,549.0,90.56,662.125,617.0,150.23,764.875,735.0,171.34,765.8509999999999,763.25,81.35,923.32,921.0,240.0,2025,8100419.0,Treptower Straße Nord,,
,,931,829,510,6,48,52,463,19,193,16,689.2721382289417,660.0,196.48,490.0,479.0,150.8,622.0333333333333,630.5,146.32,680.8571428571429,648.0,103.66,755.2643684210526,711.69,129.94,960.7380952380952,978.5,336.86,2025,8100520.0,Weiße Siedlung,,
,,1658,1485,981,14,77,96,876,24,449,22,653.0433789954338,628.0,180.05,567.9,572.0,145.94,590.6470588235294,583.0,126.06,645.6551724137931,623.0,217.48,766.6588750000001,760.6405,113.62,856.746835443038,780.0,301.68,2025,8100521.0,Schulenburgpark,,
,,827,754,513,5,31,42,452,16,300,14,591.1393805309734,552.0,215.14,413.4,442.0,108.86,588.695652173913,547.0,231.37,610.2941176470588,553.0,189.64,790.02675,703.7735,235.87,905.8823529411764,838.5,353.58,2025,8200622.0,Jahnstraße,,
,,1009,949,646,1,24,35,576,2,367,2,613.0972222222222,578.0,202.0,530.0,530.0,,792.5,694.0,362.94,811.0,811.0,123.04,795.2945,795.2945,30.22,1062.0434782608695,975.0,375.63,2025,8200623.0,Park am Buschkrug,,
,,1364,1275,860,22,45,43,777,17,486,15,610.3333333333334,588.0,171.91,472.75,493.5,102.09,577.46875,567.5,107.24,768.5294117647059,688.0,264.75,755.274823529412,728.55,117.23,999.3333333333334,811.0,414.28,2025,8200624.0,Tempelhofer Weg,,
,,507,467,331,5,28,12,286,14,128,10,693.2972027972028,657.5,205.33,520.25,525.0,112.38,677.25,647.0,149.87,718.7857142857143,717.0,106.39,784.9321428571428,739.835,137.55,1035.4444444444443,965.0,348.97,2025,8200725.0,Mohriner Allee Nord,,
,,756,701,457,3,29,26,402,7,244,6,630.6194029850747,595.0,201.48,494.6666666666667,491.0,14.84,592.6153846153846,589.0,138.44,691.6,656.0,90.77,745.6065714285714,703.22,110.71,991.7619047619048,770.0,407.86,2025,8200726.0,Hufeisensiedlung,,
,,1247,1172,815,18,41,34,735,7,463,6,617.3863945578231,589.0,176.32,467.53333333333336,502.0,84.78,578.6470588235294,559.0,150.28,670.2857142857143,656.0,103.61,874.7517142857142,817.42,207.79,903.8518518518518,749.0,477.81,2025,8200727.0,Parchimer Allee Süd,,
,,342,325,227,6,7,9,216,2,134,2,636.1296296296297,582.5,226.83,493.3333333333333,451.5,106.72,603.0,603.0,4.24,773.0,764.0,95.82,744.65,744.65,94.54,702.875,642.5,249.84,2025,8200728.0,Ortolanweg,,
,,318,304,200,4,8,5,181,4,59,2,730.4254143646409,700.0,175.19,744.5,636.5,259.55,964.1666666666666,847.5,407.84,972.0,972.0,206.48,1115.52875,981.731,434.15,733.5,733.5,19.09,2025,8200729.0,Britzer Garten,,
,,587,553,373,5,12,22,321,1,169,1,643.9314641744548,623.0,176.4,520.3333333333334,519.0,82.01,636.8571428571429,627.0,76.0,711.0,711.0,,701.026,701.026,,940.7058823529412,740.0,460.23,2025,8200730.0,Handwerker-Siedlung,,
,,821,797,537,12,13,11,469,1,185,1,683.3965884861407,659.0,166.4,595.25,595.5,71.84,683.75,682.0,15.88,747.5,747.5,109.6,803.947,803.947,,1197.0,1081.5,468.28,2025,8200831.0,Buckow West,,
,,1636,1520,1028,25,34,81,916,5,320,2,707.0731441048035,683.0,180.76,573.35,558.5,125.32,765.4545454545455,655.0,225.0,871.0,886.5,97.73,871.2502000000001,908.973,83.18,1053.72,887.0,412.92,2025,8200832.0,Buckow Mitte,,
